,Date,Coil,NSNR,NSNR_std,noise_std,Manufacturer,ManufacturersModelName,InstitutionAddress,StationName,ProtocolName,CoilString,InstitutionName,InstitutionalDepartmentName
0,2024-05-06 11:47:15.080,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240506113117_401_000,731.0,175.98253305614355,17.12348,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
1,2024-05-08 15:58:37.040,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240508155226_201_000,794.0,193.84731725994345,17.596388,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
2,2024-05-17 08:49:29.910,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240517083654_401_000,698.0,166.33840415300065,16.351421,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
3,2024-05-21 15:21:24.560,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240521145714_401_000,744.0,177.3834121195139,17.51687,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
4,2024-06-06 11:48:12.020,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240606113431_401_000,762.0,185.04199077848745,18.95983,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
5,2024-06-20 09:20:56.400,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240620090101_401_000,694.0,160.98385114668287,16.90497,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
6,2024-06-25 10:54:31.540,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240625103754_401_000,728.0,174.89028728351838,17.985174,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
7,2024-05-06 11:35:18.580,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240506113117_201_000,704.0,168.80620052828579,19.767487,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
8,2024-05-08 15:19:18.810,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240508151606_201_000,719.0,171.39300186486122,20.676298,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
9,2024-05-17 08:40:27.540,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240517083654_201_000,802.0,185.31854017645256,16.42327,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
10,2024-05-21 15:11:28.700,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240521145714_201_000,693.0,169.07562409190064,19.3125,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
11,2024-06-06 11:40:53.270,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240606113431_201_000,792.0,190.10985241963368,19.516201,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
12,2024-06-20 09:09:06.820,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240620090101_201_000,735.0,178.13485251759465,16.06151,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
13,2024-06-25 10:41:45.900,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240625103754_201_000,640.0,156.2374457704715,21.485043,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
14,2024-05-06 12:17:10.840,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240506115409_401_000,698.0,167.41482845678377,18.25953,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
15,2024-05-08 15:10:07.520,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240508145824_401_000,572.0,139.71165699187878,23.47592,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
16,2024-05-17 09:10:54.190,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240517085531_401_000,850.0,204.09507841301047,14.483444,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
17,2024-05-21 15:28:47.890,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240521152609_201_000,864.0,204.68950352053153,15.354668,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
18,2024-06-06 10:40:19.520,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240606102900_401_000,551.0,133.92275439696542,24.069365,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
19,2024-06-20 09:49:41.340,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240620093100_401_000,729.0,173.52103351962836,16.292511,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
20,2024-06-25 11:13:54.880,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240625110009_401_000,757.0,181.0084510485647,17.163572,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
21,2024-05-06 12:01:23.450,Ant_Post_Coil_B_Upper_DQA_2dynamics_20240506115409_201_000,722.0,174.9740158371341,20.845629,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
22,2024-05-08 15:01:46.190,Ant_Post_Coil_B_Upper_DQA_2dynamics_20240508145824_201_000,620.0,149.33997324528156,25.101852,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
23,2024-05-17 09:01:30.480,Ant_Post_Coil_B_Upper_DQA_2dynamics_20240517085531_201_000,694.0,164.08664049831486,20.445997,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
24,2024-05-21 15:37:04.150,Ant_Post_Coil_B_Upper_DQA_2dynamics_20240521152609_401_000,784.0,178.04069978551112,18.537077,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
25,2024-06-06 10:32:43.550,Ant_Post_Coil_B_Upper_DQA_2dynamics_20240606102900_201_000,746.0,181.5582338621735,19.123272,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
26,2024-06-20 09:37:05.600,Ant_Post_Coil_B_Upper_DQA_2dynamics_20240620093100_201_000,686.0,168.3423334055685,20.169205,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
27,2024-06-25 11:03:31.740,Ant_Post_Coil_B_Upper_DQA_2dynamics_20240625110009_201_000,724.0,167.2565961301593,20.276043,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
28,2024-07-04 08:51:29.270,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240704084304_401_000,653.0,156.7760459628475,20.305838,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
29,2024-07-04 08:44:56.940,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240704084304_201_000,546.0,130.15070103893072,28.135286,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
30,2024-07-04 09:07:33.530,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240704085937_401_000,772.0,179.05410278698352,17.454605,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI
31,2024-07-04 09:01:37.300,Ant_Post_Coil_B_Upper_DQA_2dynamics_20240704085937_201_000,727.0,180.6527237535739,21.673729,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI
32,2024-04-30 14:40:59.360,Head_DQA_2dynamics_20240430143639_201_000,1390.0,121.01647761739245,56.91857,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
33,2024-05-06 09:43:46.240,Head_DQA_2dynamics_20240506094009_201_000,1467.0,46.510342963285424,54.535057,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
34,2024-05-14 07:58:04.580,Head_DQA_2dynamics_20240514075402_201_000,1441.0,134.00462657086098,55.04031,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
35,2024-05-22 08:51:27.160,Head_DQA_2dynamics_20240522084610_201_000,1510.0,94.88188076600068,52.88261,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
36,2024-05-28 08:33:07.610,Head_DQA_2dynamics_20240528082359_201_000,1486.0,66.92061241328368,53.832718,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
37,2024-06-04 08:52:01.150,Head_DQA_2dynamics_20240604084757_201_000,1409.0,82.91065626908306,56.619236,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
38,2024-06-18 15:46:28.990,Head_DQA_2dynamics_20240618153940_201_000,1428.0,108.39898258629214,51.51468,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
39,2024-06-27 08:46:33.780,Head_DQA_2dynamics_20240627084350_201_000,1101.0,65.99718788528378,72.575874,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Head_DQA_2dynamics,MULTI COIL,UCLH,MRI
