,Date,Coil,NSNR,NSNR_std,noise_std,Manufacturer,ManufacturersModelName,InstitutionAddress,StationName,ProtocolName,CoilString,InstitutionName,InstitutionalDepartmentName,ReceiveCoilName,ReceiveCoilActiveElements
0,2024-01-17 08:58:41.990000,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240117083532_501_000,728.0,176.40128165344504,17.473588943481445,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
1,2024-01-18 10:43:59.920000,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240118104036_201_000,737.0,153.8072893221752,17.450754165649414,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
2,2024-01-25 11:38:34.690000,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240125113309_201_000,719.0,175.76565370176004,16.017871856689453,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
3,2024-02-01 11:08:18.100000,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240201104803_501_000,669.0,159.9846116228918,16.0866641998291,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
4,2024-02-08 09:15:05.900000,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240208085615_401_000,731.0,176.9770279031024,16.180511474609375,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
5,2024-02-15 09:41:16.260000,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240215093227_401_000,739.0,176.56143654428777,15.712719917297363,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
6,2024-02-22 08:44:40.150000,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240222082320_601_000,715.0,175.9408716186798,15.638319969177246,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
7,2024-02-29 09:41:23.890000,Ant_Post_Coil_A_Lower_DQA_2dynamics_20240229092840_401_000,922.0,223.93689360852628,15.322930335998535,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
8,2024-01-17 08:53:19.310000,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240117083532_301_000,773.0,191.32672974057323,17.41773796081543,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
9,2024-01-18 11:01:02.820000,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240118104036_601_000,785.0,171.03258280764973,17.178958892822266,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
10,2024-01-25 11:54:20.040000,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240125113309_501_000,687.0,168.7285218785863,19.200963973999023,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
11,2024-02-01 10:52:48.430000,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240201104803_201_000,668.0,162.57753341619878,17.811874389648438,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
12,2024-02-08 09:07:20.070000,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240208085615_201_000,858.0,209.73277750552853,15.825325012207031,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
13,2024-02-15 09:35:00.090000,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240215093227_201_000,657.0,160.11934986200498,19.679967880249023,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
14,2024-02-22 08:25:45.210000,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240222082320_201_000,727.0,176.07941970982185,16.922191619873047,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
15,2024-02-29 09:32:48.480000,Ant_Post_Coil_A_Upper_DQA_2dynamics_20240229092840_201_000,831.0,199.90789228946093,17.983400344848633,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_A_Upper_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
16,2024-01-17 08:31:03.400000,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240117082054_401_000,770.0,186.02957144954206,16.183950424194336,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
17,2024-01-18 10:32:23.750000,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240118094557_501_000,791.0,191.82753126212586,15.8296537399292,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
18,2024-01-25 11:24:49.460000,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240125111102_401_000,762.0,182.0147634920945,15.676353454589844,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
19,2024-02-01 11:24:49.510000,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240201111430_401_000,655.0,155.9453923913334,17.826196670532227,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
20,2024-02-08 08:50:56.880000,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240208081156_401_000,841.0,199.99410782981766,15.187609672546387,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
21,2024-02-15 09:56:13.050000,Ant_Post_Coil_B_Lower_DQA_2dynamics_20240215094802_401_000,644.0,150.39468492014095,19.731201171875,Philips,Ingenia Ambition X,25 Grafton Way,PHILIPS-499QHGT,Ant_Post_Coil_B_Lower_DQA_2dynamics,MULTI COIL,UCLH,MRI,0,0
